,Event.Id,Number.of.Engines,Injury.Severity,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Uninjured,Purpose.of.flight,Weather.Condition,Aircraft_Model
19159,20190204X15756,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172
19160,20190205X55712,2.0,Non-Fatal,0,1,117.0,,VMC,BOEING 737
19161,20190214X91846,2.0,,0,0,0.0,,,AIRBUS A321
19162,20190206X45255,1.0,Fatal,2,0,0.0,Personal,VMC,CESSNA 172
19163,20190207X80033,1.0,Non-Fatal,0,0,0.0,Personal,VMC,PIPER PA46
19164,20190214X23640,1.0,Fatal,2,0,0.0,Other Work Use,VMC,GLOBE GC1A
19165,20190211X75025,2.0,Fatal,1,0,0.0,,VMC,CONVAIR C131
19166,20190209X20133,1.0,Non-Fatal,0,0,2.0,Personal,VMC,DENNEY KITFOX IV SPEEDSTER
19167,20190211X72201,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA28
19168,20190209X04832,1.0,Fatal,1,0,0.0,Personal,VMC,MOONEY M20F
19169,20190209X55109,,Non-Fatal,0,0,0.0,Instructional,VMC,BELLANCA 7GCAA
19170,20190210X05855,2.0,Non-Fatal,0,0,3.0,Personal,IMC,CESSNA 421
19171,20190210X93720,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 182
19172,20190211X74304,1.0,Non-Fatal,0,1,2.0,Instructional,VMC,CESSNA 172
19173,20190212X35227,1.0,Fatal,2,0,0.0,,,CESSNA 150
19174,20190215X60107,,Non-Fatal,0,1,185.0,,,BOEING 737
19175,20190226X45122,1.0,Non-Fatal,0,0,2.0,Personal,VMC,LANCAIR IV
19176,20190211X15851,2.0,Non-Fatal,0,0,3.0,Business,IMC,BEECH 400
19177,20190218X11140,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,PIPER PA24
19178,20190214X42337,,Non-Fatal,0,4,59.0,,IMC,EMBRAER ERJ170
19179,20190214X45738,,,0,0,0.0,,,BOEING 737
19180,20190214X71012,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172RG
19181,20190225X83007,,Non-Fatal,0,0,2.0,,VMC,PIPER PA32R
19182,20190315X00130,1.0,Fatal,1,0,0.0,Personal,VMC,CESSNA 210
19183,20191008X24345,,Fatal,5,0,0.0,,,CESSNA U206G
19184,20190225X42154,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA32
19185,20190215X45817,2.0,Fatal,2,0,0.0,Personal,IMC,CESSNA 421
19186,20190216X00654,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172
19187,20190218X11440,1.0,Non-Fatal,0,0,0.0,Personal,VMC,VAN'S AIRCRAFT RV-8
19188,20190311X20635,2.0,Non-Fatal,0,0,1.0,,,CESSNA 402
19189,20190216X92232,1.0,Fatal,2,0,0.0,Personal,VMC,CIRRUS SR22
19190,20190301X03829,,Non-Fatal,0,0,1.0,,,PIPER PA19
19191,20190301X44936,,,0,0,0.0,,,BOEING 737
19192,20190306X80709,2.0,Non-Fatal,0,1,143.0,,IMC,BOEING 737
19193,20190220X00053,1.0,Non-Fatal,0,0,1.0,Business,VMC,CIRRUS SR22
19194,20190221X55457,2.0,Non-Fatal,0,1,1.0,Instructional,VMC,BEECH 76
19195,20190221X83232,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,TECNAM P92
19196,20190221X91023,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,PIPER PA22
19197,20190222X84313,2.0,Non-Fatal,0,0,181.0,,Unk,BOEING 737
19198,20190225X01417,,Fatal,1,0,0.0,,,CESSNA U206
19199,20190226X32612,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172
19200,20190307X13850,,,0,0,0.0,,,BOEING 737
19201,20190222X55914,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,MOONEY M20J
19202,20190222X72357,2.0,Fatal,3,0,0.0,Business,Unk,BEECH D55
19203,20190222X83326,1.0,Fatal,1,0,0.0,Personal,VMC,PIPER PA32R
19204,20190222X83745,2.0,Non-Fatal,0,0,1.0,Positioning,IMC,BEECH 65
19205,20190225X31750,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 182
19206,20190223X41250,2.0,Fatal,1,1,0.0,Instructional,VMC,STOL AIRCRAFT CORP UC-1
19207,20190223X42246,1.0,Fatal,2,0,0.0,Instructional,VMC,CESSNA 172
19208,20190223X60222,2.0,Fatal,3,0,0.0,,IMC,BOEING 767
19209,20190225X82034,1.0,Non-Fatal,0,1,1.0,Personal,VMC,PORTERFIELD CP 65
19210,20190228X40937,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CESSNA 172
19211,20190315X01609,,Fatal,2,0,0.0,,,CESSNA T182
19212,20190225X45306,1.0,Non-Fatal,0,0,1.0,Flight Test,VMC,ZENAIR ZENITH STOL CH 701
19213,20190225X45627,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172
19214,20190226X32911,1.0,Non-Fatal,0,0,1.0,Public Aircraft - Federal,VMC,CESSNA 185
19215,20190226X00954,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA28
19216,20190718X13216,,,0,0,0.0,,,BOEING 737
19217,20190228X14525,1.0,Non-Fatal,0,0,0.0,Personal,VMC,WARNER AEROCRAFT SPACE WALKER II
19218,20190301X50148,2.0,Non-Fatal,0,1,217.0,,VMC,BOEING 777
19219,20190228X04828,1.0,Fatal,2,0,0.0,Personal,IMC,PIPER PA46
19220,20190228X53927,1.0,Non-Fatal,0,0,1.0,Personal,VMC,DENNEY KITFOX MDL CLASSICIV
19221,20190228X70708,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA32
19222,20200507X01709,2.0,,0,0,0.0,,,EMBRAER ERJ190
19223,20190302X81245,1.0,Fatal,1,0,0.0,Banner Tow,VMC,PIPER PA25
19224,20190305X14814,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172
19225,20190302X03307,1.0,Non-Fatal,0,0,0.0,Personal,VMC,REMPE KITFOX
19226,20190302X55746,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172
19227,20190302X82302,1.0,Fatal,3,0,0.0,Personal,IMC,CESSNA 182
19228,20190305X22343,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CHAMPION 8GCBC
19229,20190307X64617,,,0,0,0.0,,,BEECH 1900
19230,20190304X65511,,Non-Fatal,0,3,28.0,,IMC,EMBRAER EMB145
19231,20190313X55023,,,0,0,0.0,,,BOEING 767
19232,20190319X95950,,Non-Fatal,0,0,2.0,,,PIPER PA34
19233,20190305X45612,1.0,Fatal,1,0,0.0,Instructional,IMC,PIPER PA28
19234,20190306X84237,1.0,Non-Fatal,0,1,1.0,Instructional,VMC,OSTERTAG WALTER G VELOCITY RG
19235,20190306X91402,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CIRRUS SR22
19236,20190306X00748,1.0,Fatal,1,0,0.0,Personal,VMC,PIPER PA28
19237,20190306X55846,1.0,Non-Fatal,0,1,2.0,Personal,VMC,CESSNA 150
19238,20190307X12249,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,JAMES A GRAY JUST AIRCRAFT
19239,20190307X15558,1.0,Non-Fatal,0,0,2.0,Other Work Use,VMC,PIPER PA18
19240,20190308X14357,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA22
19241,20190324X95558,1.0,Fatal,1,0,0.0,Personal,Unk,CESSNA 172
19242,20190415X00311,,,0,0,0.0,,,AIRBUS A320
19243,20190309X20712,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA18
19244,20190309X93709,,Fatal,5,0,0.0,Unknown,VMC,PIPER PA23
19245,20190311X63755,2.0,Non-Fatal,0,0,1.0,Flight Test,,PIPER PA31
19246,20190312X51344,2.0,Non-Fatal,0,0,14.0,Executive/corporate,VMC,GULFSTREAM GIV
19247,20190309X14003,2.0,Fatal,4,0,0.0,Personal,IMC,CESSNA T337
19248,20190309X35055,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA 177RG
19249,20190309X72957,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA18
19250,20190309X73146,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA T210
19251,20190310X00926,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172
19252,20190310X83114,,Fatal,14,0,0.0,,Unk,DOUGLAS DC3
19253,20190319X43344,,,0,0,0.0,,,BOEING 747
19254,20190310X63916,,Fatal,157,0,0.0,,,BOEING 737
19255,20190311X35306,,Non-Fatal,0,1,130.0,,IMC,BOMBARDIER CL 600 2C10
19256,20190311X92758,,Fatal,2,0,0.0,,,NORTH AMERICAN T28
19257,20190311X02433,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,AIR TRACTOR AT 400A
19258,20190311X60909,1.0,Non-Fatal,0,1,1.0,Instructional,VMC,CESSNA L19
19259,20190311X61805,2.0,Non-Fatal,0,0,406.0,,VMC,BOEING 737
19260,20190313X04852,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172
19261,20190325X03401,,Fatal,1,0,0.0,Other Work Use,,CESSNA 188
19262,20190425X02601,,Fatal,2,0,0.0,,,CESSNA U206
19263,20190312X02726,1.0,Non-Fatal,0,1,1.0,Personal,VMC,PIPER PA32R
19264,20190312X50739,2.0,Non-Fatal,0,0,4.0,Business,VMC,BEECH A100
19265,20190312X95456,2.0,Fatal,1,0,0.0,Aerial Observation,VMC,PIPER PA31
19266,20190313X14450,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CIRRUS SR20
19267,20190313X71918,2.0,Non-Fatal,0,0,2.0,Personal,VMC,BEECH E55
19268,20190313X85945,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA28R
19269,20190313X90152,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 182
19270,20190313X23730,1.0,Fatal,1,0,1.0,Personal,VMC,NORTH AMERICAN T28
19271,20190314X60852,1.0,Fatal,1,0,0.0,Instructional,VMC,CESSNA 172
19272,20190315X92308,1.0,Fatal,1,0,0.0,Personal,Unk,MOONEY M20C
19273,20190322X14036,2.0,Non-Fatal,0,0,4.0,Personal,VMC,CESSNA 650
19274,20190315X11250,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CUB CRAFTERS CC18
19275,20190315X63853,1.0,Non-Fatal,0,0,1.0,Positioning,VMC,PIPER PA 11
19276,20190315X83105,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 152
19277,20190316X10529,1.0,Non-Fatal,0,0,2.0,Personal,VMC,GREAT LAKES 2T-1A-2
19278,20190320X01638,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PEREIRA OSPREY
19279,20190401X23202,,,0,0,0.0,,,BOEING 737
19280,20190316X65416,,Fatal,1,0,0.0,Personal,VMC,BEECH 50
19281,20190318X63245,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 150
19282,20190317X93630,2.0,Fatal,1,0,0.0,Business,IMC,CESSNA 421
19283,20190319X93150,1.0,Non-Fatal,0,0,3.0,Personal,,PIPER PA 24
19284,20190318X60546,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 140
19285,20190318X82725,2.0,Fatal,2,0,0.0,Personal,VMC,ISRAEL AIRCRAFT INDUSTRIES 1124
19286,20190320X54448,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA28
19287,20190321X84610,1.0,Non-Fatal,0,0,5.0,,Unk,PIPER PA32R
19288,20190322X90001,,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA L19
19289,20190325X75627,1.0,Non-Fatal,0,0,3.0,Instructional,VMC,CESSNA 172
19290,20190425X11600,,Fatal,1,0,0.0,,,CESSNA A185
19291,20190323X91950,,Fatal,1,0,0.0,Flight Test,VMC,HOGAN INNOVATOR
19292,20190324X30039,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA R172E
19293,20190324X31144,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA 12
19294,20190326X93228,1.0,Non-Fatal,0,0,0.0,Personal,VMC,DENNIS L ZUMBALT SKY BOLT
19295,20190327X05105,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA A185
19296,20190324X25125,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CHAMPION 7EC
19297,20190325X73004,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA22
19298,20190325X84601,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PILATUS PC12
19299,20190325X85220,2.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA23
19300,20190325X85524,2.0,Non-Fatal,0,0,3.0,Other Work Use,VMC,CESSNA T310
19301,20190401X22022,,,0,0,0.0,,,BOEING 737
19302,20190617X11320,2.0,,0,0,0.0,,,AIRBUS A320
19303,20190325X33030,2.0,Non-Fatal,0,1,1.0,Personal,VMC,BEECH 95B55
19304,20190326X84617,1.0,Non-Fatal,0,0,1.0,Personal,VMC,FISHER FLYING PRODUCTS DAKOTA HAWK
19305,20190327X00127,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 140
19306,20190327X95735,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172
19307,20190506X73508,,,0,0,0.0,,,BOEING 737
19308,20190327X81141,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MARLOW BEARHAWK
19309,20190328X91943,1.0,Non-Fatal,0,1,0.0,Aerial Application,VMC,ROCKWELL S 2R
19310,20190401X14158,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172
19311,20190401X22803,2.0,,0,0,0.0,,VMC,BOEING 737
19312,20191217X11159,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA28
19313,20190329X55659,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 195
19314,20190401X92420,1.0,Non-Fatal,0,2,0.0,Personal,VMC,PIPER PA28
19315,20190402X22543,2.0,,0,0,0.0,,,BOEING 787
19316,20190330X94602,1.0,Non-Fatal,0,0,0.0,Personal,VMC,FLIGHT DESIGN CTLS
19317,20190331X75451,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172
19318,20190402X05318,,Fatal,1,0,0.0,,,PIPER J3C
19319,20190403X40612,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA18
19320,20190408X91851,,Fatal,1,0,0.0,,,MORAVAN Z-50LA
19321,20190331X02304,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172
19322,20190331X20824,1.0,Fatal,1,0,0.0,Personal,VMC,CIRRUS SR22
19323,20190331X54036,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA 16
19324,20190331X91146,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA32
19325,20190401X14946,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CESSNA 172
19326,20190402X02912,,Fatal,3,0,0.0,,,EPIG 1000LT
19327,20190409X53355,,,0,0,0.0,,,AIRBUS A320
19328,20190402X91643,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,CESSNA 172
19329,20190403X84357,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BERKEY S-6ES
19330,20190404X83424,,Fatal,4,0,0.0,,,CESSNA P210
19331,20190409X45608,,,0,0,0.0,,,AIRBUS A320
19332,20190403X45656,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PIPER PA32
19333,20190501X24852,1.0,Non-Fatal,0,0,0.0,Personal,VMC,PIPER PA28R
